Time,Status,Forward Distance,Right Distance,Right Angle
0.9959461688995361,-2,10,0.1,0
1.006098985671997,-2,10,0.1,0
1.016286849975586,-2,10,0.1,0
1.0265212059020996,-2,10,0.1,0
1.036665439605713,-2,10,0.1,0
1.0468509197235107,-2,10,0.1,0
1.0570051670074463,-2,10,0.1,0
1.067150592803955,-2,10,0.1,0
1.0773711204528809,-2,10,0.1,0
1.0875270366668701,-2,10,0.1,0
1.0976605415344238,-2,10,0.1,0
1.1078262329101562,-2,10,0.1,0
1.1179823875427246,-2,10,0.1,0
1.1281366348266602,-2,10,0.1,0
1.138333797454834,-2,10,0.1,0
1.1485028266906738,-2,10,0.1,0
1.15867280960083,-2,10,0.1,0
1.1688392162322998,-2,10,0.1,0
1.178999662399292,-2,10,0.1,0
1.1894733905792236,-2,10,0.1,0
1.1996147632598877,-2,10,0.1,0
1.2097597122192383,-2,10,0.1,0
1.2199766635894775,-2,10,0.1,0
1.2301239967346191,-2,10,0.1,0
1.2402663230895996,-2,10,0.1,0
1.2504241466522217,-2,10,0.1,0
1.2606019973754883,-2,10,0.1,0
1.2708256244659424,-2,10,0.1,0
1.281015396118164,-2,10,0.1,0
1.291182279586792,-2,10,0.1,0
1.3014304637908936,-2,10,0.1,0
1.311736822128296,-2,10,0.1,0
1.3271260261535645,-2,10,0.1,0
1.3424112796783447,-2,10,0.1,0
1.3576788902282715,-2,10,0.1,0
1.372960090637207,-2,10,0.1,0
1.3881969451904297,-2,10,0.43178880372819767,1.9168900710598482
1.4034528732299805,-2,10,0.43178880372819767,1.9168900710598482
1.413599967956543,-2,inf,0.43178880372819767,1.9168900710598482
1.434586763381958,-2,inf,0.43178880372819767,1.9168900710598482
1.45225191116333,-2,inf,0.43178880372819767,1.9168900710598482
1.462416410446167,-2,inf,0.43178880372819767,1.9168900710598482
1.4726183414459229,-2,inf,0.43178880372819767,1.9168900710598482
1.4828126430511475,-2,inf,0.43178880372819767,1.9168900710598482
1.4929590225219727,-2,inf,0.43178880372819767,1.9168900710598482
1.5030946731567383,-2,inf,0.43178880372819767,1.9168900710598482
1.5132529735565186,-2,inf,0.43178880372819767,1.9168900710598482
1.5285060405731201,-2,inf,0.43178880372819767,1.9168900710598482
1.5437641143798828,-2,inf,0.43178880372819767,1.9168900710598482
1.5591022968292236,-2,inf,0.43178880372819767,1.9168900710598482
1.5743417739868164,-2,inf,0.43178880372819767,1.9168900710598482
1.5895886421203613,-2,inf,0.4325890236793182,2.1223968620119265
1.6048312187194824,-2,inf,0.4325890236793182,2.1223968620119265
1.614922285079956,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.6339614391326904,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.6441032886505127,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.654237985610962,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.664370059967041,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.6744937896728516,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.6846306324005127,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.6966371536254883,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.711885929107666,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.7271082401275635,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.742361307144165,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.7575714588165283,-2,1.055999994277954,0.4325890236793182,2.1223968620119265
1.7727937698364258,-2,1.055999994277954,0.4329342336471055,1.623092278414511
1.7829101085662842,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.7997984886169434,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.8099277019500732,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.8200616836547852,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.8301913738250732,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.8403069972991943,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.850421667098999,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.8605499267578125,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.870696783065796,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.8895270824432373,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.9048070907592773,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.9201228618621826,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.9355311393737793,-2,1.0640000104904175,0.4329342336471055,1.623092278414511
1.9519462585449219,-2,1.0640000104904175,0.43296300528664367,-1.622387514969642
1.9672119617462158,-2,1.0640000104904175,0.43296300528664367,-1.622387514969642
1.9832396507263184,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
1.9962027072906494,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.0063188076019287,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.0164313316345215,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.026625871658325,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.0367400646209717,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.046875476837158,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.060757637023926,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.077139139175415,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.0923876762390137,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.107701301574707,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.1229612827301025,-2,1.059999942779541,0.43296300528664367,-1.622387514969642
2.138202667236328,-2,1.059999942779541,0.4327369595720882,1.6230922784143853
2.1483547687530518,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.1639182567596436,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.1758525371551514,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.1859817504882812,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.1967368125915527,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.208834648132324,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.2189784049987793,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.234285831451416,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.2496297359466553,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.264911413192749,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.2805638313293457,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.2958898544311523,-2,1.065999984741211,0.4327369595720882,1.6230922784143853
2.311675786972046,-2,1.065999984741211,0.43217488990918546,2.164941805622675
2.322155237197876,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.338287353515625,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.359823226928711,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.3699865341186523,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.3801965713500977,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.3903801441192627,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.405733346939087,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.4210143089294434,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.438957691192627,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.4542713165283203,-2,1.062000036239624,0.43217488990918546,2.164941805622675
2.4695444107055664,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.479663133621216,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.4957404136657715,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.505958318710327,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.5160229206085205,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.526135206222534,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.5362367630004883,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.546348810195923,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.561568021774292,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.5768027305603027,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.5919768810272217,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.6071763038635254,-2,1.062000036239624,0.432615968148624,0.20841726735199295
2.6223647594451904,-2,1.062000036239624,0.4319297398566155,0.5896391506654429
2.6345295906066895,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.6508917808532715,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.66237735748291,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.6724953651428223,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.6826040744781494,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.692704200744629,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.7028205394744873,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.7129204273223877,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.7281482219696045,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.743347644805908,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.7585511207580566,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.7737364768981934,-2,1.0720000267028809,0.4319297398566155,0.5896391506654429
2.7889695167541504,-2,1.0720000267028809,0.43293423364710554,0.12517852762196433
2.8041698932647705,-2,1.0720000267028809,0.43293423364710554,0.12517852762196433
2.8197245597839355,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.8319897651672363,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.842099905014038,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.852207899093628,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.862318277359009,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.8727376461029053,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.887939691543579,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.903134346008301,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.9183249473571777,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.933582067489624,-2,1.065999984741211,0.43293423364710554,0.12517852762196433
2.9489095211029053,-2,1.065999984741211,0.43194816287661647,0.12517852762177153
2.965630292892456,-2,1.065999984741211,0.43194816287661647,0.12517852762177153
2.983599901199341,-2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.0058979988098145,-2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.01602840423584,2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.0262134075164795,2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.037851095199585,2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.0531229972839355,2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.0714893341064453,2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.087160110473633,2,1.0720000267028809,0.43194816287661647,0.12517852762177153
3.0974197387695312,2,1.0720000267028809,0.4319172216861348,-0.4972521406739471
3.1130869388580322,2,1.0720000267028809,0.4319172216861348,-0.4972521406739471
3.1290206909179688,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.141193389892578,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.151397943496704,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.161637783050537,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.1718862056732178,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.182115077972412,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.207613229751587,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.227567195892334,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.2383759021759033,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.2491512298583984,2,1.0679999589920044,0.4319172216861348,-0.4972521406739471
3.2657394409179688,2,1.0679999589920044,0.43048379596951236,3.9283606957045776
3.2769668102264404,2,1.0679999589920044,0.43048379596951236,3.9283606957045776
3.294159412384033,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.306922435760498,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.317140817642212,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.327662944793701,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.342696189880371,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.3584864139556885,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.374894857406616,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.385472297668457,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.395606756210327,2,1.065999984741211,0.43048379596951236,3.9283606957045776
3.4061119556427,2,1.065999984741211,0.4315617314102757,2.706298554128888
3.4163670539855957,2,1.065999984741211,0.4315617314102757,2.706298554128888
3.4265241622924805,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.4436283111572266,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.454667091369629,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.464794874191284,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.4749107360839844,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.4906539916992188,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.5059168338775635,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.5211331844329834,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.533700466156006,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.5469090938568115,2,1.0579999685287476,0.4315617314102757,2.706298554128888
3.562063217163086,2,1.0579999685287476,0.4319882730736036,1.2007191986262922
3.5721611976623535,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.588771343231201,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.599008798599243,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.6091082096099854,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.6192147731781006,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.629361629486084,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.6410820484161377,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.6776814460754395,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.692920684814453,2,1.0260000228881836,0.4319882730736036,1.2007191986262922
3.7075576782226562,2,1.0260000228881836,0.4313071437046014,0.8741354030180857
3.7277939319610596,2,1.0,0.4313071437046014,0.8741354030180857
3.7399063110351562,2,1.0,0.4313071437046014,0.8741354030180857
3.75431489944458,2,1.0,0.4313071437046014,0.8741354030180857
3.7644240856170654,2,1.0,0.4313071437046014,0.8741354030180857
3.7745347023010254,2,1.0,0.4313071437046014,0.8741354030180857
3.7850518226623535,2,1.0,0.4313071437046014,0.8741354030180857
3.800286054611206,2,1.0,0.4313071437046014,0.8741354030180857
3.815524101257324,2,1.0,0.4313071437046014,0.8741354030180857
3.830723285675049,2,1.0,0.4313071437046014,0.8741354030180857
3.8459131717681885,2,1.0,0.4313071437046014,0.8741354030180857
3.8611056804656982,2,1.0,0.4314096155441747,1.623092278414479
3.8715808391571045,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.88291072845459,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.8962113857269287,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.906358242034912,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.916567802429199,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.9267544746398926,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.9369585514068604,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.9523534774780273,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.9778025150299072,2,0.9679999947547913,0.4314096155441747,1.623092278414479
3.9881412982940674,2,0.9679999947547913,0.4314096155441747,1.623092278414479
4.010989189147949,2,0.9679999947547913,0.4314096155441747,1.623092278414479
4.027075529098511,2,0.9679999947547913,0.42977740966831046,3.443163079869366
4.0460898876190186,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.059164524078369,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.081165313720703,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.09640908241272,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.111613035202026,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.12262749671936,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.14263916015625,2,0.9359999895095825,0.42977740966831046,3.443163079869366
4.153210878372192,2,0.9359999895095825,0.42999997213949487,1.1469093250398443
4.1637749671936035,2,0.9359999895095825,0.42999997213949487,1.1469093250398443
4.174000263214111,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.189343690872192,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.205315828323364,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.2154645919799805,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.225595474243164,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.235722541809082,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.251268148422241,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.267065525054932,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.293360471725464,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.304457426071167,2,0.9160000085830688,0.42999997213949487,1.1469093250398443
4.317566633224487,2,0.9160000085830688,0.4284796059570429,6.442687316137494
4.328300476074219,2,0.9160000085830688,0.4284796059570429,6.442687316137494
4.338469982147217,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.353254079818726,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.375065803527832,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.388502359390259,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.4111011028289795,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.421992540359497,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.437727689743042,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.453764915466309,2,0.8820000290870667,0.4284796059570429,6.442687316137494
4.470719337463379,2,0.8820000290870667,0.4279792830296316,3.185485908810148
4.4870641231536865,2,0.8820000290870667,0.4279792830296316,3.185485908810148
4.497208595275879,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.513782501220703,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.527981758117676,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.538128852844238,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.553566217422485,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.5690319538116455,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.584272384643555,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.5984861850738525,2,0.8560000061988831,0.4279792830296316,3.185485908810148
4.608803033828735,2,0.8560000061988831,0.4274775985042162,3.954941231172181
4.6241655349731445,2,0.8560000061988831,0.4274775985042162,3.954941231172181
4.634441137313843,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.646683216094971,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.657374382019043,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.6675865650177,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.677784442901611,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.693016290664673,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.704098463058472,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.714464426040649,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.724974632263184,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.740240573883057,2,0.8220000267028809,0.4274775985042162,3.954941231172181
4.755478382110596,2,0.8220000267028809,0.42594969734621874,3.7384216528767027
4.771582841873169,2,0.8220000267028809,0.42594969734621874,3.7384216528767027
4.787240028381348,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.802521228790283,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.812661647796631,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.822835922241211,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.83298134803772,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.848309516906738,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.8635711669921875,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.878864288330078,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.8940980434417725,2,0.7839999794960022,0.42594969734621874,3.7384216528767027
4.909339904785156,2,0.7839999794960022,0.4249637023496062,3.869962904603234
4.924560546875,2,0.7839999794960022,0.4249637023496062,3.869962904603234
4.934686899185181,2,0.7580000162124634,0.4249637023496062,3.869962904603234
4.948793649673462,2,0.7580000162124634,0.4249637023496062,3.869962904603234
4.959863185882568,2,0.7580000162124634,0.4249637023496062,3.869962904603234
4.969985008239746,2,0.7580000162124634,0.4249637023496062,3.869962904603234
4.980159282684326,2,0.7580000162124634,0.4249637023496062,3.869962904603234
4.995415449142456,2,0.7580000162124634,0.4249637023496062,3.869962904603234
5.0106048583984375,2,0.7580000162124634,0.4249637023496062,3.869962904603234
5.025878190994263,2,0.7580000162124634,0.4249637023496062,3.869962904603234
5.044248342514038,2,0.7580000162124634,0.4249637023496062,3.869962904603234
5.0600903034210205,2,0.7580000162124634,0.4211137006796686,6.814340062541947
5.0753631591796875,2,0.7580000162124634,0.4211137006796686,6.814340062541947
5.091293096542358,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.112095832824707,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.131910085678101,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.150520324707031,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.165842056274414,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.18113112449646,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.191729545593262,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.202055215835571,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.212494611740112,2,0.7239999771118164,0.4211137006796686,6.814340062541947
5.227818250656128,2,0.7239999771118164,0.4224409696341734,3.042857603880853
5.238414287567139,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.254411458969116,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.270071506500244,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.280197620391846,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.293799638748169,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.309734582901001,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.327825546264648,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.344300270080566,2,0.6940000057220459,0.4224409696341734,3.042857603880853
5.360044240951538,2,0.6940000057220459,0.41608356555424153,7.388566301676136
5.376562118530273,2,0.6940000057220459,0.41608356555424153,7.388566301676136
5.386883974075317,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.403868198394775,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.414954662322998,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.426166296005249,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.4379472732543945,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.451961517333984,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.470343589782715,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.484957933425903,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.502078056335449,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.512768983840942,2,0.6679999828338623,0.41608356555424153,7.388566301676136
5.524000406265259,2,0.6679999828338623,0.41486748995102074,9.417266078493144
5.535319805145264,2,0.6679999828338623,0.41486748995102074,9.417266078493144
5.545446157455444,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.561471700668335,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.573775053024292,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.5850019454956055,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.6003851890563965,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.611301898956299,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.6218931674957275,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.6322410106658936,2,0.6359999775886536,0.41486748995102074,9.417266078493144
5.642735719680786,2,0.6359999775886536,0.41486748995102074,9.417266078493144
